display_name,root_id,cell_type,cell_class,cell_sub_class,super_class,super_cluster,side,neurotransmitter,body_part_sensory,body_part_effector
leg_tactile,720575941651578097,SNta27,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941558324004,SNta38,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941507241089,SNta27,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941588948791,SNta32,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941466652438,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941520761454,SNta28,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941487031504,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941496170977,SNta45,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941415154460,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941409753003,LgLG1b,taste_bristle_gustatory_neuron,hind_leg_taste_bristle_gustatory_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941468409110,LgLG1b,taste_bristle_gustatory_neuron,hind_leg_taste_bristle_gustatory_neuron,sensory,NA,right,glutamate,hind_leg,NA
leg_tactile,720575941411954347,SNta21,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941437445408,SNch10,taste_bristle_tactile_neuron,hind_leg_taste_bristle_tactile_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941489745609,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941500637858,LgLG1b,taste_bristle_gustatory_neuron,hind_leg_taste_bristle_gustatory_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941431290839,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941554160211,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941480154091,SNta45,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941642287480,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941610611117,SNta43,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941470482443,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941537672853,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941533954482,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941480100587,SNta45,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941480172267,SNta45,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941466695190,SNta26,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941431275223,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941480168171,SNta38,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941624765036,SNta28,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941632315067,SNta39,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941488346574,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941528446136,SNta45,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941460225008,SNta38,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941440423887,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941480180203,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941480183531,SNta43,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941656511188,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941645695649,LgLG1a,taste_bristle_gustatory_neuron,hind_leg_taste_bristle_gustatory_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941473561440,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941485088397,SNta38,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941504978308,SNta32,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941563776146,SNta42,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941533501220,SNta32,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941485402178,SNta30,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941532402866,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941545550780,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941537184538,LgLG1a,taste_bristle_gustatory_neuron,hind_leg_taste_bristle_gustatory_neuron,sensory,NA,left,glutamate,hind_leg,NA
leg_tactile,720575941594855793,SNta25,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941633097888,SNta38,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941690014838,SNta25,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941558638607,SNta28,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941450874746,LgLG4,taste_bristle_gustatory_neuron,middle_leg_taste_bristle_gustatory_neuron,sensory,NA,right,acetylcholine,middle_leg,NA
leg_tactile,720575941564933218,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,right,acetylcholine,hind_leg,NA
leg_tactile,720575941452389703,SNta38,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941674153690,SNta30,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941639334100,SNta38,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941481040975,SNta34,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941527076377,SNta38,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941491969740,SNta21,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941461589392,SNta23,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941555869476,SNta28,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,right,acetylcholine,middle_leg,NA
leg_tactile,720575941439868863,SNta42,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941540986829,SNta21,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941482858947,SNta21,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941493955248,LgLG1a,taste_bristle_gustatory_neuron,front_leg_taste_bristle_gustatory_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941519646852,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941394162582,SNta21,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,right,acetylcholine,middle_leg,NA
leg_tactile,720575941575231592,SNxxxx,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941538776213,SNta37,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941584584326,SNta20,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,right,acetylcholine,middle_leg,NA
leg_tactile,720575941617325429,SNta26,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941429722031,SNta40,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941519647364,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941683842200,SNta44,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941519755908,SNta29,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941524126466,SNta37,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,right,acetylcholine,middle_leg,NA
leg_tactile,720575941564717207,SNta29,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941450629545,SNta37,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,right,acetylcholine,middle_leg,NA
leg_tactile,720575941477936436,SNta20,bristle_neuron,hind_leg_bristle_neuron,sensory,NA,left,acetylcholine,hind_leg,NA
leg_tactile,720575941480184655,SNta29,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941533540900,SNta29,bristle_neuron,front_leg_bristle_neuron,sensory,NA,right,acetylcholine,front_leg,NA
leg_tactile,720575941505162405,SNta30,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941609414246,SNta29,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941574006344,SNta21,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941413203567,SNta20,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941591403262,SNta21,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941595205253,SNta44,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941628619577,SNta20,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941475956283,SNta21,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941461372486,SNta37,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941502993602,LgLG2,taste_bristle_gustatory_neuron,middle_leg_taste_bristle_gustatory_neuron,sensory,NA,left,glutamate,middle_leg,NA
leg_tactile,720575941457382896,SNta44,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941583156869,SNta29,bristle_neuron,front_leg_bristle_neuron,sensory,NA,left,acetylcholine,front_leg,NA
leg_tactile,720575941433316896,SNta29,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941467765300,SNta26,bristle_neuron,middle_leg_bristle_neuron,sensory,NA,left,acetylcholine,middle_leg,NA
leg_tactile,720575941525381634,SNta30,bristle_neuron,front_leg_bristle_neuron,sensory,NA,left,acetylcholine,front_leg,NA
leg_tactile,720575941519745203,SNta38,bristle_neuron,front_leg_bristle_neuron,sensory,NA,left,acetylcholine,front_leg,NA
