id,supervoxel_id,cell_sub_type,super_class,cell_type,side,UMAP1,UMAP2,cluster,colours
720575941595949937,76216017143628952,AN06A026_A1,ascending,AN06A026,left,8.343067992781894,-38.13299808610815,AN_11,#FE4545
720575941556839204,76001336826756573,AN08B079,ascending,AN08B079,left,16.13389860496451,-33.122149087084715,AN_11,#FE4545
720575941476041265,76001336826981104,AN19B059,ascending,AN19B059,right,13.272226203536288,-37.014002419604246,AN_11,#FE4545
720575941546427836,76356754498093257,AN07B043,ascending,AN07B043,left,-7.60200751915048,-13.747473336352293,AN_06,#4D9C3C
720575941503193916,76142074180715972,AN_GNG_SAD_6,ascending,AN_GNG_SAD_6,left,3.7799266468041095,20.84378948103052,AN_07,#BFB09A
720575941614483475,75577680917606012,DNg08_b,descending,DNg08_b,right,-4.972335468674406,3.5847653378115254,DN_06,#4D9C3C
720575941522091255,76075348239862960,AN06B048,ascending,AN06B048,right,5.357511390303865,-38.56321964372534,AN_04,#947E6C
720575941470236023,75718075680945362,DNpe041,descending,DNpe041,right,-11.781131874466642,5.825153731213625,DN_03,#F7BA3C
720575941649039637,76282811736691494,AN07B052,ascending,AN07B052,right,-4.214876781845793,-26.41814479936499,AN_04,#947E6C
720575941428365193,75577955728536977,DNg12_b,descending,DNg12_b,right,32.997225631331695,14.304747008191164,DN_18,#52AE4E
720575941505059397,76707086054468698,AN07B070,ascending,AN07B070,left,-24.499835144425138,15.618225478039797,AN_01,#EC9832
720575941633591739,76353180547799789,AN19B046,ascending,AN19B046,right,-13.82575143470834,-33.51385746110815,AN_11,#FE4545
720575941507453313,75934679404673430,AN03B050,ascending,AN03B050,right,1.9252852092735921,-31.626564599169676,AN_04,#947E6C
720575941468862583,76633418372978639,DNge091,descending,DNge091,left,-14.263059746170743,-22.81979236711401,DN_06,#4D9C3C
720575941723220282,76212442924883571,DNpe029,descending,DNpe029,left,1.8682440410607015,20.895556830273684,DN_05,#D24A2C
720575941574442235,76071705504383664,AN08B998,ascending,AN08B998,left,2.9207631240837726,6.140879057751711,AN_02,#298ABB
720575941546424425,76075073295137701,AN08B071,ascending,AN08B071,right,16.03008352622916,-33.48395023454565,AN_11,#FE4545
720575941454494889,76422449579020072,DNg36_a,descending,DNg36_a,left,-9.1237126697547275,-36.081228829516355,DN_04,#947E6C
720575941434954126,76212442992341215,AN10B031,ascending,AN10B031,right,-26.40393746986459,3.9519080151186543,AN_16,#F36237
720575941690874331,76562912592342258,DNp16,descending,DNp16,left,1.713943828200594,-19.297701455248777,DN_06,#4D9C3C
720575941467636246,76353180480600114,AN19B051_A2,ascending,AN19B051,right,1.0545920024864828,2.681899927960451,AN_01,#EC9832
720575941402279971,76212442992759303,AN08B089,ascending,AN08B089,right,-19.86726106300424,19.055455588208254,AN_08,#51B07B
720575941623407050,75577818490485593,DNg09,descending,DNg09,right,-12.503604065323575,-20.87852726091284,DN_06,#4D9C3C
720575941532187626,76212443059214009,AN08B071,ascending,AN08B071,right,16.03008352622916,-33.48395023454565,AN_11,#FE4545
720575941625457148,76356135820729580,AN05B049,ascending,AN05B049,right,-3.251049887085661,16.758494757519777,AN_03,#F7BA3C
720575941628349990,76353180547807950,DNge029,descending,DNge029,right,28.223826278304355,17.350636862622316,DN_09,#E42E2E
720575941662495356,76212443059213936,DNg07,descending,DNg07,right,-14.95203889503549,-21.577587700976316,DN_06,#4D9C3C
720575941668465319,76212443059298713,DNge111,descending,DNge111,right,-15.304492126847013,-23.03655490983862,DN_06,#4D9C3C
720575941558153261,76282811736605461,AN07B060,ascending,AN07B060,right,12.68756185874869,-33.096384621752684,AN_11,#FE4545
720575941560405875,76636854615216084,AN05B071,ascending,AN05B071,left,3.6097344051354083,57.08291759382349,AN_13,#48A9D9
720575941540462285,76001336759684222,DNde003,descending,DNde003,right,12.796958793257968,-3.0061012278928203,DN_14,#77C8F2
720575941595940032,76286179595266790,AN07B056,ascending,AN07B056,left,4.049811233138338,-39.721582986010496,AN_04,#947E6C
720575941595520039,76632800703044816,DNpe041,descending,DNpe041,left,-11.781131874466642,5.825153731213625,DN_03,#F7BA3C
720575941485358733,75648324673631543,DNge091,descending,DNge091,right,-14.263059746170743,-22.81979236711401,DN_06,#4D9C3C
720575941652156657,76562981311866011,DNp41,descending,DNp41,left,-3.2063144554145184,-16.18063221086401,DN_02,#298ABB
720575941668914609,75436256234228272,DNge145,descending,DNge145,right,-13.155227791214688,-22.18090877641577,DN_06,#4D9C3C
720575941476250164,76353180480489025,DNge045,descending,DNge045,left,-4.4465724338538495,-24.537735558642332,DN_04,#947E6C
720575941651139349,76282811870361995,DNg92_a,descending,DNg92_a,left,-20.87442315712045,-13.311910248888914,DN_06,#4D9C3C
720575941547175092,76637886010777421,AN19B051_A3,ascending,AN19B051,right,0.0025432001106893143,3.2128757465944844,AN_01,#EC9832
720575941535167320,76212443059853519,DNge134,descending,DNge134,left,10.262493957137362,-2.9159389506711406,DN_14,#77C8F2
720575941445302804,76142074248397102,AN08B066,ascending,AN08B066,left,-8.843011032486661,28.808902167187746,AN_17,#8B3A9C
720575941659661624,76282811803397183,AN07B052,ascending,AN07B052,right,-4.214876781845793,-26.41814479936499,AN_04,#947E6C
720575941415777937,76703649678161171,DNge091,descending,DNge091,left,-14.263059746170743,-22.81979236711401,DN_06,#4D9C3C
720575941481339215,76071705504155450,AN08B031,ascending,AN08B031,left,0.5979580770485555,10.116353415356691,AN_01,#EC9832
720575941507243333,77058860988687186,DNge061,descending,DNge061,left,-1.8975050558097208,6.356472395764406,DN_03,#F7BA3C
720575941473793322,76001336893799114,DNg02_a,descending,DNg02_a,right,-20.86037934913705,-13.90585765947241,DN_06,#4D9C3C
720575941546194364,75366506099408009,DNge145,descending,DNge145,right,-13.155227791214688,-22.18090877641577,DN_06,#4D9C3C
720575941454260275,75648049728942293,DNg106,descending,DNg106,right,-17.416037689591153,-25.52944622148413,DN_06,#4D9C3C
720575941595615783,75788856003570459,DNg106,descending,DNg106,left,-17.416037689591153,-25.52944622148413,DN_06,#4D9C3C
720575941574375272,75930143247891930,DNge091,descending,DNge091,left,-14.263059746170743,-22.81979236711401,DN_06,#4D9C3C
720575941583462110,75648255954141643,DNge154,descending,DNge154,right,-16.18623078956674,-19.550018883837645,DN_06,#4D9C3C
720575941702148570,76212442924875383,LgAG8,ascending,AN09B028,right,4.902751792525545,21.35567226301294,AN_07,#BFB09A
720575941643557458,76286385820666657,AN19B101,ascending,AN19B101,left,15.14448725089957,-37.576067544115965,AN_11,#FE4545
720575941601937961,76353180547835696,DNpe010,descending,DNpe010,left,-18.236941467667325,-7.866356469286863,DN_06,#4D9C3C
720575941662498940,76637267334616150,AN06B068,ascending,AN06B068,right,20.116810668563144,1.8535373438463765,AN_06,#4D9C3C
720575941501552983,75718624899782584,DNg02_g,descending,DNg02_g,right,-20.022225510025724,-8.20712719072241,DN_06,#4D9C3C
720575941609235302,76703580958747989,DNge090,descending,DNge090,left,-14.403949867630704,-24.71140537370581,DN_06,#4D9C3C
720575941612042972,76212443059235247,AN08B100_T2,ascending,AN08B100,right,-0.5315523554332102,1.6564235914812642,AN_02,#298ABB
720575941596218225,75648255954228205,DNg09,descending,DNg09,right,-12.503604065323575,-20.87852726091284,DN_06,#4D9C3C
720575941529830840,76353180547821731,DNge025,descending,DNge025,left,30.297039855574862,20.821792029248293,DN_18,#52AE4E
720575941557326675,76075554667242317,AN17B013_A1,ascending,AN17B013,left,-10.542918335343106,15.326948546277102,AN_03,#F7BA3C
720575941630209221,76567173468614750,AN07B046,ascending,AN07B046,left,16.461001266097323,-33.16872272600073,AN_11,#FE4545
720575941430108809,76356548339114465,AN08B079,ascending,AN08B079,left,16.13389860496451,-33.122149087084715,AN_11,#FE4545
720575941433030414,75930968015622689,DNge025,descending,DNge025,right,30.297039855574862,20.821792029248293,DN_18,#52AE4E
720575941512957393,76004842057199294,AN19B079,ascending,AN19B079,right,11.869743217086093,-40.67751178850073,AN_11,#FE4545
720575941472752736,76567379358510151,AN10B037_T2,ascending,AN10B037,left,29.452383864974276,-1.7515307437314434,AN_16,#F36237
720575941529819832,77547524785241588,AN10B029_T3,ascending,AN10B029,right,32.40170942649771,-18.71688518632788,AN_10,#695B52
720575941538543253,76001130601271606,AN07B071,ascending,AN07B071,left,2.1982797275536212,-27.634762383593504,AN_04,#947E6C
720575941557948068,76005254508125284,AN06B039_A1,ascending,AN06B039,right,-6.844748150253996,19.188329123364504,AN_01,#EC9832
720575941474608170,76777660688578341,DNpe029,descending,DNpe029,left,1.8682440410607015,20.895556830273684,DN_05,#D24A2C
720575941429194633,76282811803482956,AN07B072_T1,ascending,AN07B072,right,2.765220273589388,-29.668093300951902,AN_04,#947E6C
720575941507434775,76142074180719370,unknown_maxillary-labial_sensory,sensory_descending,unknown_maxillary-labial_sensory,right,NA,NA,NA,NA
720575941564705431,76071705504037868,AN10B047_T2,ascending,AN10B047,left,33.995028365706695,-6.579764462603514,AN_10,#695B52
720575941562036743,76001336827249868,DNpe004,descending,DNpe004,right,9.51713072166373,-29.133886910571043,DN_04,#947E6C
720575941579645173,76282811803920653,AN07B063,ascending,AN07B063,right,10.94858538017203,-32.93203983415503,AN_11,#FE4545
720575941479604643,76212442992637306,AN08B099,ascending,AN08B099,right,0.6303855072014486,6.299845122204836,AN_08,#51B07B
720575941393488790,76567173468490689,AN07B046,ascending,AN07B046,left,16.461001266097323,-33.16872272600073,AN_11,#FE4545
720575941450261831,77762274156530695,SApp10,sensory_ascending,SApp10,left,NA,NA,NA,NA
720575941434874912,76282811870576621,DNg03,descending,DNg03,left,-18.421879898453458,-16.016665078295652,DN_03,#F7BA3C
720575941579187321,76355380041314043,ANXXX990,ascending,ANXXX990,right,-10.71906770362924,6.786852740155275,AN_03,#F7BA3C
720575941581666655,76282811803838380,vMS13,ascending,vMS13,right,-4.993682514572844,-19.79019031633276,AN_06,#4D9C3C
720575941612286428,76633418372879001,DNge091,descending,DNge091,left,-14.263059746170743,-22.81979236711401,DN_06,#4D9C3C
720575941582282873,76071705504234078,DNg08_a,descending,DNg08_a,right,-18.699969421768888,-25.739872552050535,DN_06,#4D9C3C
720575941439489599,76001336826774951,AN06B057,ascending,AN06B057,left,-3.7808250297553387,-1.7730251323117656,AN_03,#F7BA3C
720575941436052768,75718899710463603,DNg05_b,descending,DNg05_b,right,-21.47582925453256,-16.7563615809812,DN_12,#FBCD5A
720575941538256355,75858537284501548,SAxx01,sensory_ascending,SAxx01,right,NA,NA,NA,NA
720575941512043218,76282811736771001,DNge095,descending,DNge095,right,-1.4649434794432963,-28.478958703173582,DN_04,#947E6C
720575941505421602,76282811803904103,AN06A062,ascending,AN06A062,right,5.400827277755037,-34.39213047136206,AN_11,#FE4545
720575941534383235,76353180547907592,DNge019,descending,DNge019,left,32.41988264427115,15.776143454419191,DN_18,#52AE4E
720575941516764819,76703924757088124,DNg02_b,descending,DNg02_b,left,-19.63470376625131,-7.187824822558348,DN_06,#4D9C3C
720575941450039477,75788855735393675,DNg83,descending,DNg83,right,4.583771098708406,57.118485831128176,DN_13,#48A9D9
720575941564410112,76633762103983788,DNg05_b,descending,DNg05_b,left,-21.47582925453256,-16.7563615809812,DN_12,#FBCD5A
720575941490249166,75373035322557130,ANXXX410,ascending,ANXXX410,right,-2.321007381821379,13.390361212597902,AN_03,#F7BA3C
720575941458473965,76636511151753417,DNp41,descending,DNp41,left,-3.2063144554145184,-16.18063221086401,DN_02,#298ABB
720575941565308423,76282811736622918,AN07B043,ascending,AN07B043,right,-7.60200751915048,-13.747473336352293,AN_06,#4D9C3C
720575941590014775,76214505113384224,AN06A080,ascending,AN06A080,right,7.535271514510408,-34.52612934221167,AN_11,#FE4545
720575941598191808,76286454540220370,AN19B074,ascending,AN19B074,left,10.0541628490441,-40.32614383806128,AN_11,#FE4545
720575941632002720,76703993409743547,DNg02_a,descending,DNg02_a,left,-20.86037934913705,-13.90585765947241,DN_06,#4D9C3C
720575941593486806,76847754689284168,AN07B070,ascending,AN07B070,left,-24.499835144425138,15.618225478039797,AN_01,#EC9832
720575941432468183,76567035827680381,AN10B029_T2,ascending,AN10B029,right,32.37806593284537,-18.362436867846434,AN_10,#695B52
720575941486868432,76071705570864129,AN08B100_T2,ascending,AN08B100,left,-0.5315523554332102,1.6564235914812642,AN_02,#298ABB
720575941504240407,76848098688956313,AN07B060,ascending,AN07B060,left,12.68756185874869,-33.096384621752684,AN_11,#FE4545
720575941516779923,76282811736619963,AN07B082,ascending,AN07B082,right,-5.267928730393156,-31.24255428422827,AN_04,#947E6C
720575941634611872,76636442096546036,ANXXX404,ascending,ANXXX404,right,17.078623641585605,38.58517589460474,AN_13,#48A9D9
720575941571171067,76001336759983332,AN07B082,ascending,AN07B082,left,-5.267928730393156,-31.24255428422827,AN_04,#947E6C
720575941565124918,76145785905281160,AN06A030,ascending,AN06A030,left,-8.766082893753751,4.45549955259424,AN_03,#F7BA3C
720575941541726493,76703718397565765,DNge091,descending,DNge091,left,-14.263059746170743,-22.81979236711401,DN_06,#4D9C3C
720575941539298509,76282811803633576,AN07B060,ascending,AN07B060,right,12.68756185874869,-33.096384621752684,AN_11,#FE4545
720575941550999175,76353180547961812,AN19B076,ascending,AN19B076,right,10.340894569014804,-39.877913094653074,AN_11,#FE4545
720575941519514478,76144686058435203,AN07B057,ascending,AN07B057,right,-5.210134636307463,-28.946888543261473,AN_04,#947E6C
720575941596881703,76142898949439536,DNg06,descending,DNg06,right,-20.60750306739877,-16.401886559618895,DN_06,#4D9C3C
720575941405855918,76636992188334851,AN12B055,ascending,AN12B055,left,17.70016752586295,38.01818981062036,AN_13,#48A9D9
720575941587152862,75021123083039413,SAxx01,sensory_ascending,SAxx01,right,NA,NA,NA,NA
720575941626967865,75718624698409731,DNge091,descending,DNge091,right,-14.263059746170743,-22.81979236711401,DN_06,#4D9C3C
720575941482535366,76001336827330614,DNg01,descending,DNg01,right,-26.671885620499356,-16.5366292964353,DN_12,#FBCD5A
720575941488207305,77129435623056855,AN01B011_T1,ascending,AN01B011,left,10.422525275801913,13.271029852734621,AN_02,#298ABB
720575941595188261,76145854557948443,AN06B045,ascending,AN06B045,left,12.550035346602694,-34.048540688647215,AN_11,#FE4545
720575941732541739,76848029499780720,AN10B034_T1,ascending,AN10B034,left,-26.740723740006192,4.056996010647829,AN_16,#F36237
720575941579793909,75648530765273366,DNge010,descending,DNge010,right,-2.010472427750334,10.134142302380617,DN_01,#EC9832
720575941643158354,76212442991967838,SNxx29,sensory_ascending,SNxx29,left,NA,NA,NA,NA
720575941520092151,76353180547902112,AN19B065,ascending,AN19B065,right,11.188919890975253,-40.14789447893042,AN_11,#FE4545
720575941555509331,76566623175648957,AN05B081,ascending,AN05B081,left,-1.6779600490577067,14.978351973401125,AN_01,#EC9832
720575941434224526,75577887210050754,DNge110,descending,DNge110,right,-15.973022591019376,-19.64414653886694,DN_06,#4D9C3C
720575941555461377,76353180547910318,DNge025,descending,DNge025,left,30.297039855574862,20.821792029248293,DN_18,#52AE4E
720575941438471212,76426504296924761,AN09B040_T2,ascending,AN09B040,right,1.2489319931023275,21.921258353100832,AN_17,#8B3A9C
720575941566447879,76566623108749692,DNpe029,descending,DNpe029,right,1.8682440410607015,20.895556830273684,DN_05,#D24A2C
720575941539172501,76355242333791719,AN07B070,ascending,AN07B070,right,-24.499835144425138,15.618225478039797,AN_01,#EC9832
720575941547763060,76353180480448252,DNge061,descending,DNge061,left,-1.8975050558097208,6.356472395764406,DN_03,#F7BA3C
720575941434500110,75513635371496238,ANXXX380_A5,ascending,ANXXX380,left,-5.03099454536508,11.561604880200441,AN_01,#EC9832
720575941589590782,76282811803890421,AN06A062,ascending,AN06A062,right,5.400827277755037,-34.39213047136206,AN_11,#FE4545
720575941523114743,76074523472397804,AN07B046,ascending,AN07B046,right,16.461001266097323,-33.16872272600073,AN_11,#FE4545
720575941658902040,76847823676776711,AN07B091,ascending,AN07B091,left,-3.269273888016447,-33.5697160731687,AN_04,#947E6C
720575941652319705,75930968015612953,DNge019,descending,DNge019,right,32.41988264427115,15.776143454419191,DN_18,#52AE4E
720575941482233027,76353180480356352,ANXXX462a,ascending,ANXXX462a,left,0.5603083263390218,11.957429312573488,AN_07,#BFB09A
720575941597632041,76212442992422948,AN10B034_T2,ascending,AN10B034,right,33.14228712425162,-5.855234719408934,AN_16,#F36237
720575941553577217,76356067168850205,AN06B068,ascending,AN06B068,left,20.116810668563144,1.8535373438463765,AN_06,#4D9C3C
720575941508259909,76142074247960597,AN09B042,ascending,AN09B042,left,3.184405912017122,19.58245029340845,AN_07,#BFB09A
720575941391682052,76071705503976456,AN10B047_T3,ascending,AN10B047,left,32.67812620506216,-6.157753564013426,AN_10,#695B52
720575941597293724,76282811803254703,AN07B042,ascending,AN07B042,right,-0.6293396574206198,-32.3591333400144,AN_04,#947E6C
720575941484023549,76075622983813343,AN10B033_T3,ascending,AN10B033,right,30.086045135115878,-12.402895547045652,AN_10,#695B52
720575941561224463,76282811870533409,DNg02_c,descending,DNg02_c,left,-18.4440642704017,-7.534541226519529,DN_06,#4D9C3C
720575941530471096,76282811803449724,AN07B049,ascending,AN07B049,right,1.6027747283928548,-34.85561237443823,AN_04,#947E6C
720575941501258583,76216085796078778,AN19B079,ascending,AN19B079,left,11.869743217086093,-40.67751178850073,AN_11,#FE4545
720575941615507925,76142074248605670,AN08B099,ascending,AN08B099,right,0.6303855072014486,6.299845122204836,AN_08,#51B07B
720575941489375797,76212443059391305,AN06A092,ascending,AN06A092,right,5.670013297652498,-29.77762851823706,AN_11,#FE4545
